name,model,rebar_version,engine,engine_version,err,haystack_len,iters,total,median,mad,mean,stddev,min,max
imported/rsc/reallyreallyreallyhard0-32k,count-spans,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,32787,3866,4.51s,773.18us,7.16us,775.96us,18.84us,738.73us,1.01ms
imported/rsc/reallyreallyreallyhard0-32k,count-spans,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,32787,8683,4.56s,345.65us,13.56us,345.40us,16.07us,296.17us,501.04us
imported/rsc/reallyreallyreallyhard0-32k,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,32787,3035,4.51s,0.99ms,7.90us,0.99ms,20.33us,903.11us,1.29ms
imported/rsc/reallyreallyreallyhard0-32k,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,32787,1000000,2.49s,941.00ns,9.00ns,948.00ns,144.00ns,869.00ns,37.36us
imported/rsc/reallyreallyreallyhard0-1mb,count-spans,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,1048595,122,4.56s,24.60ms,96.23us,24.65ms,189.25us,24.37ms,25.35ms
imported/rsc/reallyreallyreallyhard0-1mb,count-spans,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,1048595,260,4.56s,11.54ms,60.11us,11.54ms,127.88us,11.10ms,12.04ms
imported/rsc/reallyreallyreallyhard0-1mb,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,1048595,96,4.56s,31.44ms,112.40us,31.56ms,426.88us,30.72ms,33.09ms
imported/rsc/reallyreallyreallyhard0-1mb,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,1048595,116570,4.56s,25.12us,34.00ns,25.69us,1.44us,23.41us,148.29us
imported/sherlock/name-sherlock,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,594933,149125,4.61s,19.79us,649.00ns,20.07us,1.24us,16.92us,199.86us
imported/sherlock/name-holmes,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,594933,116690,4.56s,25.71us,626.00ns,25.66us,1.40us,21.49us,114.32us
imported/sherlock/name-sherlock-holmes,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,594933,149962,4.61s,19.75us,253.00ns,19.96us,1.42us,17.21us,145.77us
imported/sherlock/name-sherlock-casei,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,594933,58177,4.56s,50.51us,588.00ns,51.52us,2.65us,47.78us,87.52us
imported/sherlock/name-holmes-casei,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,594933,39363,4.56s,75.16us,805.00ns,76.16us,3.44us,68.49us,159.11us
imported/sherlock/name-sherlock-holmes-casei,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,594933,54380,4.56s,54.21us,258.00ns,55.12us,2.93us,51.62us,193.76us
imported/sherlock/name-whitespace,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,594933,121694,4.61s,24.32us,174.00ns,24.61us,1.02us,23.15us,82.76us
imported/sherlock/name-alt1,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,594933,161263,4.61s,18.36us,185.00ns,18.56us,1.35us,15.51us,266.01us
imported/sherlock/name-alt2,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,594933,52303,4.56s,56.24us,466.00ns,57.31us,2.92us,53.16us,152.24us
imported/sherlock/name-alt3,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,594933,45196,4.56s,65.51us,1.31us,66.33us,3.11us,62.26us,163.21us
imported/sherlock/name-alt3-casei,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,594933,7018,4.56s,424.83us,4.74us,427.45us,20.64us,395.17us,1.71ms
imported/sherlock/name-alt4,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,594933,44564,4.56s,66.77us,1.15us,67.27us,2.69us,61.41us,115.82us
imported/sherlock/name-alt4-casei,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,594933,19731,4.56s,151.21us,2.25us,152.00us,5.68us,141.57us,236.84us
imported/sherlock/name-alt5,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,594933,48116,4.56s,62.16us,1.27us,62.29us,3.19us,54.40us,180.18us
imported/sherlock/name-alt5-casei,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,594933,14872,4.56s,198.35us,3.96us,201.68us,9.69us,187.78us,295.64us
imported/sherlock/no-match-uncommon,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,594933,175969,4.61s,16.70us,47.00ns,17.01us,823.00ns,15.91us,60.90us
imported/sherlock/no-match-common,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,594933,175745,4.61s,16.72us,80.00ns,17.03us,733.00ns,15.92us,61.32us
imported/sherlock/no-match-really-common,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,594933,175867,4.61s,16.81us,309.00ns,17.01us,1.19us,13.78us,79.66us
imported/sherlock/the-lower,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,594933,14337,4.56s,206.44us,6.54us,209.21us,10.50us,179.54us,611.42us
imported/sherlock/the-upper,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,594933,106190,4.56s,27.90us,551.00ns,28.20us,1.27us,26.14us,95.00us
imported/sherlock/the-casei,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,594933,8032,4.51s,371.48us,4.09us,373.46us,10.61us,355.12us,584.88us
imported/sherlock/everything-greedy,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,594933,987,4.56s,3.04ms,20.03us,3.04ms,116.01us,2.52ms,4.41ms
imported/sherlock/everything-greedy-nl,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,594933,1414,4.51s,2.11ms,20.34us,2.12ms,49.17us,1.97ms,2.82ms
imported/sherlock/letters,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,594933,195,4.56s,15.40ms,186.68us,15.46ms,387.89us,13.81ms,18.66ms
imported/sherlock/letters-upper,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,594933,2422,4.51s,1.24ms,7.11us,1.24ms,20.67us,1.19ms,2.01ms
imported/sherlock/letters-lower,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,594933,202,4.56s,14.91ms,421.31us,14.91ms,689.56us,13.27ms,18.07ms
imported/sherlock/words,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,594933,423,4.56s,7.02ms,141.49us,7.10ms,335.94us,6.34ms,9.02ms
imported/sherlock/before-holmes,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,594933,66609,4.56s,44.44us,0.99us,44.99us,2.41us,41.70us,104.92us
imported/sherlock/before-after-holmes,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,594933,70224,4.56s,41.97us,833.00ns,42.67us,2.50us,39.28us,115.59us
imported/sherlock/holmes-cochar-watson,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,594933,41089,4.56s,72.16us,1.20us,72.96us,3.39us,68.09us,182.93us
imported/sherlock/holmes-coword-watson,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,594933,7859,4.51s,383.68us,3.59us,381.71us,10.53us,366.78us,1.00ms
imported/sherlock/quotes,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,594933,11401,4.56s,262.75us,3.98us,263.10us,5.90us,248.64us,346.50us
imported/sherlock/line-boundary-sherlock-holmes,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,594933,134577,4.61s,22.03us,325.00ns,22.25us,1.38us,18.71us,174.87us
imported/sherlock/word-ending-n,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,594933,2945,4.51s,1.02ms,29.02us,1.02ms,44.15us,832.80us,1.74ms
imported/sherlock/repeated-class-negation,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,594933,81289,4.56s,36.52us,678.00ns,36.85us,1.71us,33.15us,101.64us
imported/sherlock/ing-suffix,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,594933,13619,4.56s,219.64us,2.37us,220.24us,6.07us,208.15us,360.11us
imported/sherlock/ing-suffix-limited-space,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,594933,13328,4.56s,223.19us,3.61us,225.05us,8.57us,207.65us,382.15us
